Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
2005-02-28,102.42352294921875,103.23824984364416,102.24893398246323,103.0636701413602,3887813
2005-03-01,102.48162078857422,102.97627827362,102.27794156454239,102.62710991908119,3381473
2005-03-02,103.58737182617188,103.84925052604143,102.01610889142192,102.07429901113328,3702104
2005-03-03,103.44186401367188,104.25659032130696,103.15088570014119,103.99471169202232,3748155
2005-03-04,105.1004867553711,105.42055567499118,103.93658208821843,104.22755130665388,4241766
2005-03-07,105.12955474853516,105.5660223797146,104.89677571769343,105.245944263956,2563852
2005-03-08,104.92586517333984,105.36233276192606,104.78037597714446,104.83857536140958,2508765
2005-03-09,103.99473571777344,105.07135016788672,103.87834621836485,104.40210359793704,3245175
2005-03-10,105.12955474853516,105.42053316932144,104.16933893019599,104.31482814058914,3257633
2005-03-11,104.2275619506836,105.15868763238912,104.02388255053141,104.83861868008265,2749269
2005-03-14,105.39142608642578,105.39142608642578,104.11113224207644,104.16933162794126,3613840
2005-03-15,104.75123596191406,106.14791873749436,104.75123596191406,105.56597144119584,3627340
2005-03-16,103.61647033691406,105.10045270741158,103.23820213746711,104.19842711419695,3691504
2005-03-17,102.91814422607422,103.90745973491582,102.62716580660259,103.7328708303392,3073676
2005-03-18,104.4021224975586,104.4021224975586,102.65627042591599,103.03453868358751,8924144
2005-03-21,104.78036499023438,105.10044304119546,103.23819264252442,103.96563854722395,3561069
2005-03-22,103.29639434814453,105.30412470852687,103.06361535918232,104.75126766139164,3791995
2005-03-23,103.29639434814453,104.22751030399336,102.94722586470121,103.29639434814453,4685403
2005-03-24,103.96563720703125,105.04224230896202,103.90743782961896,104.25660630069382,3752746
2005-03-28,104.6640396118164,105.30418684140336,104.37306107169357,104.46036019241369,2955761
2005-03-29,103.38370513916016,104.66399910281093,103.0927267116572,104.2275314615565,3787968
2005-03-30,105.33331298828125,105.391503152229,103.55836012404653,103.58745057378319,3993354
2005-03-31,104.92586517333984,105.1877438735981,104.63488678094906,105.0422546774027,3578388
2005-04-01,103.20911407470703,105.39143370647423,103.1509239491026,105.27504419079703,4323228
2005-04-04,102.5399398803711,103.38376670527515,101.89979251733126,103.35466699230196,4295205
