Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
2015-04-08,103.90507507324219,104.36207475448856,103.32344332412882,104.07125557298886,4682210
2015-04-09,106.89635467529297,107.31180594079274,103.53117627614299,104.23744673443572,12551004
2015-04-10,118.44599151611328,119.15226208714586,112.17264002929618,112.71273006760195,73595516
2015-04-13,114.78997039794922,117.11652384667455,114.24988046758912,116.57643391631446,32130811
2015-04-14,115.20541381835938,115.66242005555827,113.751324709078,114.16678251966421,11638587
2015-04-15,114.08370971679688,115.70397964633304,113.95907763845506,115.03925759147916,11772736
2015-04-16,113.33589172363281,114.24989117046307,112.92044704981777,113.46053703077322,13012815
2015-04-17,113.21125793457031,115.08080523571076,111.840265398916,113.83444477754146,18319384
2015-04-20,112.25572204589844,114.00063745576364,112.214186834153,113.5020826370739,12871738
2015-04-21,110.59387969970703,112.42187164398914,110.30306054474667,112.2972395874957,16040335
2015-04-22,111.79872131347656,112.25571443388345,110.51081237011381,110.92626366770497,9818824
2015-04-23,111.54945373535156,112.46345328435416,110.96781525366359,111.25864110839493,7963756
2015-04-24,111.34172821044922,111.92336671015502,110.92627686343619,111.67410251583476,5782861
2015-04-27,111.674072265625,112.172613746996,111.38324648066326,112.00643325320567,7557261
2015-04-28,112.67118072509766,112.83736125649354,110.67700112057268,111.96491015972158,8018175
2015-04-29,112.54653930664062,113.21126137713786,111.75717192709507,111.96490088106881,7752631
2015-04-30,112.5050048828125,113.62673343731821,112.04799848159534,112.4219079997639,8969340
2015-05-01,113.46053314208984,113.50206834860654,112.1310758392364,112.5465337265855,5905826
2015-05-04,113.29434204101562,114.70688285261927,113.21124518020528,113.66825145911912,5467301
2015-05-05,111.84026336669922,113.66826219953761,111.54943755415464,113.21125587744162,6332331
2015-05-06,111.38324737548828,112.92043349011266,110.55233828597552,112.1726146481626,5792668
2015-05-07,112.33881378173828,112.67117482713202,110.76008558834421,111.25863377032174,6476496
2015-05-08,113.66826629638672,114.20835627883804,113.08662787810685,113.21125995781924,7766716
2015-05-11,111.84026336669922,113.41898482132409,111.59098598848568,113.21125587744162,6771794
2015-05-12,112.29727935791016,112.54655678695018,111.13400232609072,111.42482819793332,6216002
2015-05-13,113.04505920410156,113.16969126150137,111.84024737518104,112.25569197577069,7756053
2015-05-14,113.87596893310547,113.95906579521288,112.79578909233949,113.50205950916558,5628889
2015-05-15,113.29434204101562,114.00061244681744,113.21124518020528,113.75133509215793,7463572
2015-05-18,113.46053314208984,113.79289416086002,113.04507525474075,113.04507525474075,4692706
2015-05-19,113.62670135498047,113.79288184638177,113.04506302119023,113.29434037217786,6082667
2015-05-20,114.83157348632812,115.08085096813254,113.00357389383792,113.58521253286267,8382707
2015-05-21,115.16388702392578,115.45471283707246,114.45761654992685,114.99770651403033,8411398
2015-05-22,114.99771881103516,115.41317674408623,114.7484546334239,115.03926724989512,4859594
2015-05-26,114.33297729492188,114.58225465799813,113.75133893292526,114.33297729492188,9904188
2015-05-27,114.33297729492188,114.74843515745832,114.08369993184562,114.5407062261901,5284743
2015-05-28,114.78997039794922,114.78997039794922,113.41897797002436,114.24988046758912,5512498
2015-05-29,113.29434204101562,114.24987657370542,113.29434204101562,114.24987657370542,8693071
2015-06-01,113.33589172363281,113.58516911014043,112.46344071251602,113.25280807997909,6953122
2015-06-02,113.54361724853516,113.91752670312817,112.7957983393491,113.08662415279525,5493092
2015-06-03,114.37454986572266,114.49918195967865,113.66827928701399,113.95909191550292,5489128
2015-06-04,113.2528076171875,114.74844547457498,113.04507866724222,113.91752967479385,6961072
2015-06-05,113.37743377685547,113.75134322168134,112.83734382630392,113.25280170450434,6395013
2015-06-08,113.16968536376953,113.66824002292884,113.04505331286481,113.50204631802893,6220801
2015-06-09,113.54361724853516,114.12525564765463,112.8788952082688,113.33588830400872,6492291
2015-06-10,114.78997039794922,114.9976993292834,113.50206160589484,113.66825533317979,6922511
2015-06-11,114.29142761230469,114.83151753658251,113.66825405309204,114.54070497265285,6549569
2015-06-12,113.79288482666016,114.16679424904875,113.3358785425089,114.00061375329513,4626164
2015-06-15,113.04505920410156,113.7928780040422,112.629601375741,113.7928780040422,5946598
2015-06-16,113.08663177490234,113.1697154216491,112.17263229404558,112.87890281637485,5752709
2015-06-17,113.29434204101562,113.83443195296829,112.62960683784743,112.96196782554576,7626245
2015-06-18,114.677001953125,114.84459597802983,113.25244607129056,113.46194193749332,7862534
2015-06-19,114.13231658935547,114.71890233922502,113.8809322253305,114.25802211165472,12575563
2015-06-22,114.88650512695312,115.22169319808319,114.34182117629483,114.38372302025803,5739188
2015-06-23,115.43116760253906,115.64066344309224,114.7607915849972,114.88648375321496,6783792
2015-06-24,114.21610260009766,115.59875640917991,114.17420076581402,115.43116241233008,6772483
2015-06-25,113.29434967041016,114.59321338879029,113.21054598651402,114.29991383544095,4870611
2015-06-26,113.50384521484375,113.67143924186897,112.74966542308668,113.29434934599044,5378766
2015-06-29,111.61840057373047,113.00105469169371,111.15751364436144,112.70776846675838,6963534
2015-06-30,111.32508850097656,112.95914672916744,111.15749449555769,112.37256104005866,7419565
2015-07-01,111.70218658447266,112.58206518301269,110.90611166496393,111.74408842398832,6349045
2015-07-02,112.2049560546875,112.41445187603198,111.45077643396097,111.8697614065079,5425694
2015-07-06,110.23573303222656,111.6183937356274,109.77484613109296,111.15750683449379,5812929
2015-07-07,110.90612030029297,111.24130836194374,108.64358087371923,110.52903039586401,6812212
2015-07-08,108.47598266601562,109.94244038448716,108.43408749499432,109.31395945801985,6683593
2015-07-09,109.02069091796875,110.61284784522267,108.9787957375948,109.64917198473755,6345706
2015-07-10,110.06814575195312,110.78042373276095,109.10447004956526,110.57092785482553,5291629
2015-07-13,110.90612030029297,111.15751134653104,109.94244461783148,110.98991731570567,5075622
2015-07-14,111.70218658447266,111.99547945065267,110.40332294149204,110.40332294149204,4652038
2015-07-15,112.16307067871094,112.24687435565788,111.45079278580609,111.49268795413654,5826910
2015-07-16,113.29434967041016,113.29434967041016,112.45636619259736,113.04295195900889,6392447
2015-07-17,114.13231658935547,114.5094064756797,113.25244463469451,114.21612027088831,8595000
2015-07-20,113.71333312988281,114.00661932159092,113.16864924507762,113.62952945208839,5151158
2015-07-21,112.4982681274414,113.7552300049114,112.28877225781521,113.16865757830266,6110106
2015-07-22,111.57650756835938,112.9591751361351,111.32511649701124,112.62398704100424,5035726
2015-07-23,110.02623748779297,111.45080003642296,109.77484645102655,111.36700302416749,4841211
2015-07-24,107.88939666748047,110.27762803711153,107.55420197007099,110.23572619863171,6494441
2015-07-27,108.72736358642578,108.85306242808143,106.9257179868376,107.00951499122709,7569635
2015-07-28,109.35585021972656,109.94242924559948,108.72736268679142,109.35585021972656,5792105
2015-07-29,110.02623748779297,110.11003450004844,109.14636552403876,109.3139595485497,5005365
2015-07-30,109.43965911865234,109.94244119547758,108.97877221315746,109.90054602414723,4615376
2015-07-31,109.35585021972656,110.15192508991119,109.14635437541486,109.9005340788228,4840439
2015-08-03,108.39218139648438,109.48154918225947,107.2609117711903,109.4396540128837,6798273
2015-08-04,108.51786041259766,109.18823636124047,108.22456759999544,108.47595858073649,4587478
2015-08-05,109.35585021972656,110.31951909730346,109.06255737171873,109.31394838280711,5314916
2015-08-06,109.06254577636719,109.6910265723405,108.76925295954176,109.56532774508902,3609479
2015-08-07,108.05699920654297,109.1882622228926,107.3028194155475,108.72737531396689,5407728
2015-08-10,109.94244384765625,110.19383489213325,108.5178879254762,108.5178879254762,4899219
2015-08-11,107.72179412841797,109.0625595546779,107.42850794468258,109.0625595546779,5891637
2015-08-12,108.35028076171875,108.43407776638664,106.21344046733053,107.00951534674687,6567598
2015-08-13,108.05699920654297,108.55978128711091,107.34472125733328,107.97320219311497,3425960
2015-08-14,109.2720718383789,109.35586885635588,107.3447270846207,107.4704192765142,4337313
2015-08-17,109.81676483154297,109.94245703378473,108.09890914622375,108.727390167866,4011257
2015-08-18,109.23016357421875,109.81674933572438,108.68547965431075,109.6491486394774,4246023
2015-08-19,107.80563354492188,109.06259571238836,107.34474652749815,108.51791166180988,6082479
2015-08-20,105.5430679321289,107.42851739423386,105.50117276082852,106.88383347632433,7229265
2015-08-21,103.02915954589844,105.2916993836919,102.90346733500652,104.328023526081,13584299
2015-08-24,100.01242065429688,100.72470523638897,81.15796688658905,95.69684467286656,19037599
2015-08-25,97.49850463867188,103.65762863921516,97.49850463867188,103.61572679635684,12682065
2015-08-26,100.5990219116211,100.85041297754749,97.49851208809609,99.92863906567312,16477190
2015-08-27,104.78887939453125,104.78887939453125,102.14925703820892,102.3587528876427,13540959
2015-08-28,105.41735076904297,105.45925260320934,103.82520113328296,104.41178679075811,6873851
2015-08-31,103.99282836914062,104.66321123908227,102.98725739930038,104.66321123908227,7721916
2015-09-01,100.05432891845703,102.06547060494569,99.21635210406282,101.56268184825171,13634816
2015-09-02,102.9453353881836,102.98723722753599,99.84482606097457,101.14368969889426,10533429
2015-09-03,102.6939697265625,104.5375177105364,102.19118755101225,103.74144259750942,7003701
2015-09-04,100.5571060180664,101.31128578063343,99.92862510597499,101.31128578063343,7434296
2015-09-08,104.57939910888672,104.6631961217579,101.6883788193284,102.69394964392619,9642859
2015-09-09,102.86154174804688,105.66876497229048,102.56825554354853,105.58496796098476,7222045
2015-09-10,103.4062271118164,104.1604068943247,102.6520539994516,102.90344503690653,7312166
2015-09-11,104.53749084472656,104.57939268365952,102.65204816574878,103.65761892856555,6656947
2015-09-14,103.78329467773438,104.66317312476689,103.07101688976189,104.62127129246636,5474792
2015-09-15,106.00397491455078,106.63245596423954,103.49004404565105,104.32802100195096,9668295
2015-09-16,108.64360046386719,109.06259228662516,106.50676618032325,106.96765318327007,12841086
2015-09-17,107.16398620605469,109.61586083670556,106.82579845833362,107.79809159794996,10191912
2015-09-18,104.83895111083984,106.57217378455722,104.45848644810026,106.31853291934351,16248371
2015-09-21,106.06488800048828,106.52989960052705,105.0080410077319,105.21941175225074,6180342
2015-09-22,106.1494369506836,106.36080096934377,103.99347281358183,104.6698551708729,9223908
2015-09-23,106.27626037597656,107.07946657640166,105.59988470804592,105.72670178086378,8594791
2015-09-24,105.30397033691406,107.58675174844556,104.2048531117382,105.13487641455447,11109065
2015-09-25,105.3462142944336,105.85349590314435,105.09256676024182,105.6844020335741,8127409
2015-09-28,102.76750946044922,104.58528538701329,102.76750946044922,104.37391468465634,8897623
2015-09-29,103.86666870117188,103.99349252027132,102.55618730972714,102.85209833789388,8677797
2015-09-30,106.61442565917969,106.69897259445104,104.37391504989783,104.54300892044053,9130698
2015-10-01,106.48763275146484,106.99492123994156,104.79668009632698,106.31853883191873,8288809
2015-10-02,107.67127227783203,107.75581921825673,104.96575672456783,105.13485060541723,8904905
2015-10-05,113.37823486328125,114.98463346632839,110.84180645291231,111.47591187304532,21997846
2015-10-06,115.3651123046875,115.87239401147644,113.97008424609905,114.09690130787743,15004766
2015-10-07,117.39423370361328,117.39423370361328,115.49191078463083,116.25283995222381,13703048
2015-10-08,118.49335479736328,119.21200715660108,115.9569331224448,116.80240252752638,10665700
2015-10-09,118.66246032714844,119.08520180102548,117.90153105803981,118.28199569259412,9875476
2015-10-12,118.74702453613281,119.0852123613545,117.98609519954591,118.28200618169582,5266548
2015-10-13,117.8170166015625,119.55024625571545,117.8170166015625,118.23975816787843,9014870
2015-10-14,116.67560577392578,117.69018269615282,116.1683240426503,117.26744119025187,8160336
2015-10-15,118.49335479736328,119.08519011075727,116.8446793626989,117.52105488676416,16062516
2015-10-16,122.50940704345703,123.39715354137591,119.29659545229416,120.94527136547997,29634440
2015-10-19,122.55168151855469,124.96128706500606,121.53711784619561,121.7484886428568,27342329
2015-10-20,121.66392517089844,122.59394852572093,121.32573730726804,121.83301910271364,15681999
2015-10-21,121.9598159790039,123.60849145383922,121.66389158525968,121.7061684214623,13647356
2015-10-22,125.04582214355469,125.72219782438984,122.21347542562302,122.38256934583181,17001036
2015-10-23,124.7498550415039,126.10261940039565,124.36940394585261,125.55306098266968,16039271
2015-10-26,124.91900634765625,125.38401126807348,124.32717089102589,124.79217581144312,10173821
2015-10-27,124.53855895996094,125.2994884442444,123.56625867896774,124.32718816325121,14106851
2015-10-28,124.24259948730469,125.04580559676917,123.22803610030486,123.98896537039226,14831180
2015-10-29,124.03124237060547,124.20033628700784,122.84758495578882,123.31258986097622,8841827
2015-10-30,122.2557601928711,123.98898981192197,122.21348334516011,123.52397140645658,14819474
2015-11-02,124.28485870361328,124.28485870361328,122.08662488380556,122.34025896475373,12416375
2015-11-03,125.08809661865234,125.93356620367831,123.35486714475336,123.4816842175881,19996067
2015-11-04,124.87671661376953,125.93355688174101,124.5385288047927,124.91899345481053,21937459
2015-11-05,125.2994384765625,125.72216644172502,123.90439715847302,124.58077267047186,25580616
2015-11-06,126.48310089111328,126.60991793997715,123.6507547622104,124.45396081092105,26314334
2015-11-09,125.76445770263672,126.60992718961943,124.20032232712491,125.80673454190462,30352447
2015-11-10,127.32860565185547,127.96270446479103,125.17263469271599,125.25718837960146,49967267
2015-11-11,129.6536407470703,130.2877529398722,127.66677741177047,127.66677741177047,41231379
2015-11-12,127.49768829345703,130.62594561714164,127.2863175546077,128.55452852802847,61094507
2015-11-13,128.00498962402344,128.89273609561113,126.01812590957914,126.22948322117084,51571608
2015-11-16,128.34315490722656,129.3577317389859,125.84900985609609,126.31401470338275,59427840
2015-11-17,128.17404174804688,129.9918109445873,126.82127732890555,129.23088180004984,90002762
2015-11-18,129.01953125,129.23090198535036,127.24403860853702,127.75132029757289,37094987
2015-11-19,127.9626693725586,128.9772460385669,127.87812916853363,128.42768760355025,20642961
2015-11-20,129.61134338378906,131.00638460316566,127.7090205663085,127.92039126376996,43977100
2015-11-23,129.3154754638672,130.2877756114853,127.92043378081911,129.3154754638672,28251073
2015-11-24,129.61134338378906,130.49908954538915,128.00494492662355,128.216315624085,30438937
2015-11-25,128.34315490722656,129.56908901341401,128.089507334368,129.5268256343333,11301076
2015-11-27,128.34315490722656,128.4277085847377,127.62450248708134,127.96269027777616,6915875
2015-11-30,126.56767272949219,128.7236301679888,126.56767272949219,128.21634844005007,16633832
2015-12-01,127.53996276855469,127.8781640559398,126.27175168480859,126.77904688604809,11318854
2015-12-02,126.6944580078125,127.79357487240641,126.31399344240133,127.20173960846986,9206923
2015-12-03,126.9481201171875,127.87814322170304,126.69447255789265,127.20175421680818,13139431
2015-12-04,128.8927001953125,129.0195172388808,126.65218948745628,127.1172077466625,12144801
2015-12-07,128.38543701171875,128.6813479757948,127.32859675753235,128.59680775449112,13913859
2015-12-08,127.62451171875,128.42771787450596,126.4408409060229,127.11722999601375,11114491
2015-12-09,128.80819702148438,129.31547880128622,126.65222590289112,126.90587352263073,10550039
2015-12-10,129.56906127929688,130.75273175304025,128.3854042652255,128.68131515382535,9824333
2015-12-11,127.9204330444336,129.4000149502441,127.45542812587908,128.17408065616684,13126452
2015-12-14,127.9204330444336,128.76591611042642,125.84902914404041,127.9204330444336,13575410
2015-12-15,128.17404174804688,129.3999756699834,127.75130034337656,128.512229487914,12383177
2015-12-16,130.96417236328125,132.02101291214984,128.59684361155672,128.76593756098853,15405835
2015-12-17,130.11236572265625,132.24185630920138,130.0271795902254,131.77337326188825,12107430
2015-12-18,128.96246337890625,130.2401607310336,128.96246337890625,129.4309465318657,17349168
2015-12-21,129.47348022460938,130.32528710891611,128.40873517957496,129.55866633717966,8496553
2015-12-22,129.85678100585938,130.45304306870287,128.45131873519432,129.85678100585938,8817309
2015-12-23,131.8159942626953,132.02893251819418,129.9846140704935,129.9846140704935,7464970
2015-12-24,131.3048858642578,131.7307894355816,130.7086371368283,131.60302378832571,2820882
2015-12-28,131.60301208496094,132.02890205805747,130.36789455003074,130.92156371937298,5541585
2015-12-29,133.22137451171875,134.07318124603054,132.02885050782092,132.07144355660586,6969397
2015-12-30,132.2418212890625,133.90282838842833,132.07146262966717,133.22139375084706,6077847
2015-12-31,132.66770935058594,134.11576456788964,131.13446803327753,131.43260582294695,10914634
2016-01-04,130.7937774658203,131.00672919897593,128.83464592941823,130.11234276800215,13120985
2016-01-05,130.9215545654297,131.3474580690993,129.68645067720902,130.66602331150872,11513181
2016-01-06,128.83468627929688,130.83641150132257,127.98287907989594,128.91985886302453,13073243
2016-01-07,123.3831558227539,127.59955770832933,122.87207968275901,126.27926750974453,19252709
2016-01-08,121.16846466064453,124.78860384129314,120.69996808411867,124.36271388850297,15544512
2016-01-11,121.72212982177734,127.42917975770689,120.31665369852738,121.55177113416384,12192835
2016-01-12,121.97765350341797,122.999819126017,120.69995664543167,122.48874309489248,9949593
2016-01-13,120.27401733398438,123.76640307356607,120.1036587077055,123.12754805476085,11626172
2016-01-14,123.76647186279297,124.5756723972836,120.48703597344061,120.57222211409936,13612468
2016-01-15,121.33885192871094,122.48878354878704,119.67784410871916,119.84820284202438,14486324
2016-01-19,121.33885192871094,123.04245282211764,120.10373416180498,122.31842481548182,10847674
2016-01-20,119.25190734863281,121.08327339289274,117.03723087089051,118.95378303830239,18375368
2016-01-21,121.76473236083984,123.4683331196405,119.80560030244881,119.80560030244881,11692923
2016-01-22,120.27401733398438,121.63689990456129,118.01676214570288,121.59430685790508,18335013
2016-01-25,119.42225646972656,121.33880848363647,119.25189779741785,120.6147807362371,9358244
2016-01-26,120.57218170166016,121.55175418914284,119.46484360636632,119.5500161581241,8854138
2016-01-27,119.25190734863281,121.72212863548027,118.48528648166807,120.10370077839882,9622744
2016-01-28,120.14627838134766,120.74254048564111,118.95376773310971,120.1888714374434,8361069
2016-01-29,123.93679809570312,123.97939115486741,120.69995612516661,121.21103215408817,10761998
2016-02-01,121.97765350341797,123.63866077483515,121.63693614933496,123.5534882164894,9065575
2016-02-02,120.27401733398438,120.48696900691945,118.91114832375344,120.401796473953,8361466
2016-02-03,122.10542297363281,122.19059552520703,118.69822258298763,120.91289876880232,9235718
2016-02-04,124.27745819091797,125.46998193599595,121.33875542810746,122.0201898193842,11267398
2016-02-05,121.5517578125,124.36269619057971,120.52959223849403,124.14974446431391,10847236
2016-02-08,119.97593688964844,120.40184039086812,118.22974338292853,120.18888864025828,10035895
2016-02-09,120.44444274902344,121.55178108937879,118.18717300283325,118.18717300283325,7727091
2016-02-10,120.52959442138672,122.23319470201739,120.31664269126418,120.8277187073485,6779974
2016-02-11,116.9094467163086,119.37966789814624,115.41879810732297,118.18715714716782,16807731
2016-02-12,120.35923767089844,120.35923767089844,116.52614714854617,117.42053358106004,12028451
2016-02-16,122.91463470458984,123.6386624821015,121.0406756709067,121.7221239488325,9852773
2016-02-17,124.9589614868164,126.1088928264465,124.02198190197164,124.10716802802625,7982327
2016-02-18,123.8515853881836,125.0015163766456,123.46827505869625,124.78856468689186,6479855
2016-02-19,123.5960693359375,124.06455226245673,122.14800038044925,123.25533845442052,7525419
2016-02-22,125.25709533691406,125.59781270946593,123.59608797546066,123.59608797546066,8036224
2016-02-23,124.4478530883789,125.04411513483892,123.8515910419189,124.4052600364144,6500074
2016-02-24,123.34051513671875,123.72382548381995,120.95548051050449,123.08497038520207,9374875
2016-02-25,125.48707580566406,125.70173232657345,123.5551807863869,123.64104886231358,7487067
2016-02-26,126.21690368652344,126.90379363959242,125.74465659210767,125.78759063140143,6123210
2016-02-29,125.10073852539062,126.86091164877445,125.0148704208252,126.38866441148849,7129232
2016-03-01,128.27760314941406,128.6639822132387,125.83054030149442,126.25985340994615,6746609
2016-03-02,129.5655059814453,129.5655059814453,127.76241311383825,127.8482675190587,7765401
2016-03-03,129.7372283935547,130.50998638467354,129.05033847651885,129.65137398837874,5866096
2016-03-04,130.767578125,131.3256796048843,129.73722957118667,129.73722957118667,6893131
2016-03-07,130.0377655029297,130.72465548609378,129.35086185085726,129.90896337940515,5476796
2016-03-08,129.05035400390625,129.73724400358896,128.66397496185755,129.13620841941224,6499386
2016-03-09,129.00743103027344,129.65140071190876,128.6639860009652,129.47967819725466,5179181
2016-03-10,128.53517150878906,130.03775345948011,127.89120195753273,129.52257235091218,6916710
2016-03-11,130.25244140625,131.28277653418968,129.3938151307232,129.3938151307232,6710489
2016-03-14,129.95187377929688,130.38118677512654,129.13618182100168,129.73721728138204,4624015
2016-03-15,129.99485778808594,130.38123689909165,128.92158855480835,128.92158855480835,6030126
2016-03-16,129.5225830078125,130.12361857132254,129.09328360722665,129.82310762402162,6853924
2016-03-17,132.91412353515625,133.55809312655776,129.56551446524742,129.73723695583956,12653958
2016-03-18,132.74240112304688,133.7298156962165,132.656546712154,133.472225125722,10928447
2016-03-21,133.47216796875,133.94441486760763,132.18424300562333,132.4418334658095,5710727
2016-03-22,133.34344482421875,134.11620291402141,132.95706577931742,132.99999982184173,5432726
2016-03-23,133.38638305664062,134.11620712684402,133.1287924623121,133.25759459393097,5682933
2016-03-24,133.55810546875,133.55810546875,132.31311387967943,132.69947926753508,5759700
2016-03-28,135.189453125,136.0909995478362,133.51514872004512,133.68687119730407,8239398
2016-03-29,135.14657592773438,135.575875423561,134.2879495982586,135.0607078272223,8043882
2016-03-30,136.64915466308594,137.16432224558,136.21984150988544,136.34862998828123,7322787
2016-03-31,136.47744750976562,137.59365101049195,136.34865900396298,136.90676075432614,7685922
2016-04-01,137.0784149169922,137.4647939105129,135.01773150785067,135.23238802301853,8221203
2016-04-04,134.07327270507812,136.1339564471705,133.47223709927843,136.04810202857578,9374979
2016-04-05,133.0,133.6439696320011,132.1413874929073,132.8712115411633,6527388
2016-04-06,132.65655517578125,135.2324063694364,131.54035208060344,132.6136211331416,7646047
2016-04-07,131.49740600585938,132.1413755798039,130.9822385480483,131.88378501644456,7003430
2016-04-08,132.18431091308594,133.42931616320047,131.75501148409978,132.6565580545526,5594001
2016-04-11,131.84085083007812,133.08584226895414,131.84085083007812,132.35601828731222,5242948
2016-04-12,132.2701873779297,132.78535492668814,131.2827726577935,131.71208578288054,5749746
2016-04-13,133.0,133.5151675042556,132.82827749858146,133.0,4943768
2016-04-14,133.17176818847656,133.42935886343005,132.48487794715192,133.04297968545657,4485692
2016-04-15,133.21463012695312,133.51514102761573,132.78531712408704,133.38635259431834,5099722
2016-04-18,133.34344482421875,133.90154637030858,132.65655481946473,132.65655481946473,4397428
2016-04-19,133.72979736328125,133.98738789846283,133.12876189379497,133.68686332926663,4772603
2016-04-20,133.72979736328125,134.588409699043,133.3004843609473,133.9444538644482,5540166
2016-04-21,133.0,134.2879255950934,132.44189845316257,133.60103558941927,8273744
2016-04-22,132.0554962158203,133.85858899850558,130.1236013280101,133.21463314850644,11788886
2016-04-25,131.71209716796875,132.48485539235804,130.51002578138295,132.27019881125977,7402601
2016-04-26,132.65655517578125,133.00000017908076,131.9696515002734,132.3989645888522,5985451
2016-04-27,132.78533935546875,133.12878434769993,132.313105908378,132.82827339672474,4787522
2016-04-28,132.65655517578125,134.03033518897928,131.79792899862363,131.9696515002734,6015060
2016-04-29,132.0125732421875,132.95705374771035,131.36861733823093,132.0125732421875,6030877
2016-05-02,132.6136474609375,133.04296063474789,131.49744414415977,131.54037819532311,3587131
2016-05-03,131.49740600585938,131.84085097773342,130.2953349353926,131.5403400445705,5783174
2016-05-04,129.09327697753906,130.59585897469375,128.32051895969866,130.50999089764147,8303624
2016-05-05,128.32052612304688,129.8231082040815,127.9341470925575,129.39379513266923,6614421
2016-05-06,129.30796813964844,129.82313573324012,126.25986929030313,127.41900662756778,5905429
2016-05-09,128.2346649169922,129.17914552339613,127.20432989304736,129.0074230194053,5666073
2016-05-10,130.8534698486328,131.19691490821418,128.70693139179372,128.74986544146915,5661086
2016-05-11,130.25244140625,132.01260066704123,130.25244140625,130.93933149154313,4926616
2016-05-12,129.1791534423828,129.65140060898915,128.10588430941908,128.10588430941908,9863374
2016-05-13,127.24726867675781,129.26501842550104,126.81795556633261,128.66398280468766,7358865
2016-05-16,128.62107849121094,129.35090274629027,126.73211677138939,126.86091893563587,5362261
2016-05-17,127.54776763916016,129.17913816864603,126.98966611573802,128.3205256975767,6994374
2016-05-18,127.11842346191406,128.1487718439681,126.34566559259976,127.50480239657121,5801954
2016-05-19,126.0451431274414,126.43152202656734,124.7572180199895,125.9163547173673,7103859
2016-05-20,126.90383911132812,127.41902042963558,126.3457374072556,126.7750506162076,7304112
2016-05-23,126.60332489013672,127.37608317929798,126.25987979915666,126.73211338202616,4927639
2016-05-24,128.1488037109375,128.6639711956196,127.46190006245308,127.59070218530482,5053858
2016-05-25,129.1791534423828,130.16656815254254,128.6210518529725,128.7927743674903,5771239
2016-05-26,128.8786163330078,129.78016276869278,128.79274825870112,129.09327284986747,4725654
2016-05-27,129.30796813964844,129.60847915201578,128.96450940834282,129.39382257079146,4068723
2016-05-31,129.7801513671875,130.25239839657212,129.09326150870717,129.30791800670875,6321689
2016-06-01,129.26499938964844,129.3937878362465,128.320518887145,128.9644747890429,4408341
2016-06-02,129.00743103027344,129.00743103027344,128.14881845700285,128.83570851561933,3971111
2016-06-03,128.53517150878906,129.00740491125137,127.97707003192974,128.87861646856294,4966679
2016-06-06,129.30796813964844,129.78020168321302,128.57813029592126,128.79278687714557,3894073
2016-06-07,129.393798828125,130.5529359526978,129.35086478597594,129.393798828125,5352370
2016-06-08,130.12362670898438,130.93931885825313,129.47967073337983,129.78018169947407,6080685
2016-06-09,129.82308959960938,130.2094685747282,128.8786091791974,129.4796446592607,5535221
2016-06-10,128.96450805664062,129.99485690193586,128.49227451802562,128.87865362639747,6140925
2016-06-13,128.06292724609375,129.3508527079461,127.8912047624406,128.70689681147363,6877502
